object_id,title,object_begin_date,object_end_date,department,century,accessionyear
11081,Peaceable Kingdom,1827,1832,The American Wing,19th Century CE,1970
11082,Mrs. Thomas Hicks,1881,1884,The American Wing,19th Century CE,1917
11083,"View of Poestenkill, New York",1867,1870,The American Wing,19th Century CE,1963
11088,A Study of Trap Rock (Buttermilk Falls),1863,1863,The American Wing,19th Century CE,1882
11101,View of Yosemite Valley,1885,1885,The American Wing,19th Century CE,1971
11103,The Rabbit Hunters,1850,1850,The American Wing,19th Century CE,1943
11104,Rats amongst the Barley Sheaves,1851,1851,The American Wing,19th Century CE,1982
11105,Vespers,1892,1900,The American Wing,19th Century CE,1917
11107,View of the Schuylkill County Almshouse Property,1876,1876,The American Wing,19th Century CE,1966
11111,"The Beach, Late Afternoon",1869,1869,The American Wing,19th Century CE,1967
11112,Camp Fire,1880,1880,The American Wing,19th Century CE,1927
11113,Cannon Rock,1895,1895,The American Wing,19th Century CE,1906
11116,Dressing for the Carnival,1877,1877,The American Wing,19th Century CE,1922
11117,"Eagle Head, Manchester, Massachusetts (High Tide)",1870,1870,The American Wing,19th Century CE,1923
11122,The Gulf Stream,1899,1906,The American Wing,19th Century CE,1906
11123,Harvest Scene,1870,1873,The American Wing,19th Century CE,1909
11126,Maine Coast,1896,1896,The American Wing,19th Century CE,1911
11127,"Moonlight, Wood Island Light",1894,1894,The American Wing,19th Century CE,1911
11130,Northeaster,1895,1901,The American Wing,19th Century CE,1910
11133,Prisoners from the Front,1866,1866,The American Wing,19th Century CE,1922
11134,Rainy Day in Camp,1871,1871,The American Wing,19th Century CE,1923
11135,Saddle Horse in Farm Yard,1867,1875,The American Wing,19th Century CE,1967
11136,"Searchlight on Harbor Entrance, Santiago de Cuba",1902,1902,The American Wing,20th Century CE,1906
11137,"Shooting the Rapids, Saguenay River",1905,1910,The American Wing,20th Century CE,1911
11140,Snap the Whip,1872,1872,The American Wing,19th Century CE,1950
11141,The Studio,1867,1867,The American Wing,19th Century CE,1939
11142,"Study for Eagle Head, Manchester, Massachusetts",1869,1869,The American Wing,19th Century CE,1979
11145,The Veteran in a New Field,1865,1865,The American Wing,19th Century CE,1967
11149,George Blumenthal,1933,1933,The American Wing,20th Century CE,1933
11159,Jerusalem the Golden,1892,1894,The American Wing,19th Century CE,1895
11160,The Last Moments of John Brown,1882,1884,The American Wing,19th Century CE,1897
11168,Charles Carroll of Carrollton,1827,1830,The American Wing,19th Century CE,1956
11170,Morning on the Mountain,1856,1856,The American Wing,19th Century CE,1920
11173,"Anahita: A Study for ""The Flight of Night""",1878,1878,The American Wing,19th Century CE,1911
11174,The Bathers,1877,1877,The American Wing,19th Century CE,1936
11175,Charles Sumner,1875,1875,The American Wing,19th Century CE,1925
11176,"Fortune: A Study for ""The Discoverer""",1878,1878,The American Wing,19th Century CE,1911
11177,Girl at the Fountain,1852,1854,The American Wing,19th Century CE,1908
11179,Italian Boy,1866,1866,The American Wing,19th Century CE,1908
11180,Italian Girl,1867,1867,The American Wing,19th Century CE,1908
11181,Landscape,1849,1853,The American Wing,19th Century CE,1906
11182,"Sand Bank with Willows, Magnolia",1877,1877,The American Wing,19th Century CE,1938
11187,Anna Watson Stuart,1859,1862,The American Wing,19th Century CE,1943
11188,Cyrus W. Field,1879,1879,The American Wing,19th Century CE,1892
11189,John David Wolfe,1871,1871,The American Wing,19th Century CE,1887
11191,Mary Inman,1844,1844,The American Wing,19th Century CE,1964
11192,Mercy's Dream,1858,1858,The American Wing,19th Century CE,1897
11193,Mrs. Birdsall Cornell,1860,1860,The American Wing,19th Century CE,1953
11194,Mrs. Sylvester Dering,1878,1878,The American Wing,19th Century CE,1916
11195,Nicoll Havens Dering,1871,1871,The American Wing,19th Century CE,1916
11199,Study in a Wood,1861,1861,The American Wing,19th Century CE,1925
11201,William C. Prime,1892,1892,The American Wing,19th Century CE,1892
11205,Little Girl with Flowers (Amelia Palmer),1827,1830,The American Wing,19th Century CE,1950
11207,The Flower Girl,1846,1846,The American Wing,19th Century CE,1902
11208,Mrs. David Cadwallader Colden,1830,1830,The American Wing,19th Century CE,1922
11209,Mrs. Luman Reed,1832,1835,The American Wing,19th Century CE,1977
11212,A Gentleman of the Wilkes Family,1835,1840,The American Wing,19th Century CE,1922
11215,Martin Van Buren,1834,1838,The American Wing,19th Century CE,1893
11223,William Charles Macready as William Tell,1826,1827,The American Wing,19th Century CE,1906
11224,The Young Fisherman,1826,1829,The American Wing,19th Century CE,1895
11226,Autumn Meadows,1869,1869,The American Wing,19th Century CE,1974
11227,Autumn Oaks,1875,1878,The American Wing,19th Century CE,1887
11228,The Delaware Valley,1860,1863,The American Wing,19th Century CE,1899
11229,Delaware Water Gap,1861,1861,The American Wing,19th Century CE,1932
11230,"Evening at Medfield, Massachusetts",1875,1875,The American Wing,19th Century CE,1910
11231,Landscape,1884,1889,The American Wing,19th Century CE,1967
11232,Peace and Plenty,1865,1865,The American Wing,19th Century CE,1894
11233,Pine Grove of the Barberini Villa,1876,1876,The American Wing,19th Century CE,1898
11234,"Spring Blossoms, Montclair, New Jersey",1888,1891,The American Wing,19th Century CE,1911
11235,Sunrise,1887,1887,The American Wing,19th Century CE,1954
11239,Mrs. Adrian Baucker Holmes,1847,1850,The American Wing,19th Century CE,1913
11240,Alexander Anderson,1815,1815,The American Wing,19th Century CE,1881
11241,Augustus Washington Clason,1817,1820,The American Wing,19th Century CE,1875
11243,General Andrew Jackson,1816,1819,The American Wing,19th Century CE,1964
11247,Mrs. William Thomas,1810,1813,The American Wing,19th Century CE,1962
11249,Mrs. Robert Dickey (Anne Brown),1807,1810,The American Wing,19th Century CE,1969
11250,Robert Dickey,1807,1810,The American Wing,19th Century CE,1969
11253,"Bayside, New Rochelle, New York",1886,1886,The American Wing,19th Century CE,1915
11255,"Near Squam Lake, New Hampshire",1856,1856,The American Wing,19th Century CE,1917
11256,"On the Unadilla, New York",1884,1884,The American Wing,19th Century CE,1925
11258,"Christmas-Time, The Blodgett Family",1864,1864,The American Wing,19th Century CE,1983
11259,Corn Husking at Nantucket,1872,1875,The American Wing,19th Century CE,1907
11260,A Fisherman,1824,1906,The American Wing,19th Century CE,1946
11261,The Funding Bill,1881,1881,The American Wing,19th Century CE,1898
11262,Grover Cleveland,1890,1891,The American Wing,19th Century CE,1941
11263,The Hatch Family,1870,1871,The American Wing,19th Century CE,1926
11264,Lewis Einstein,1882,1882,The American Wing,19th Century CE,1947
11265,The New Bonnet,1876,1876,The American Wing,19th Century CE,1925
11267,Sanford Robinson Gifford,1880,1880,The American Wing,19th Century CE,1888
11269,Edward and Sarah Rutter,1802,1805,The American Wing,19th Century CE,1965
11273,Jacob Hurd,1759,1762,The American Wing,18th Century CE,1964
11274,Mrs. Jacob Hurd and Child,1759,1762,The American Wing,18th Century CE,1964
11275,Mrs. Samuel Gardiner,1763,1763,The American Wing,18th Century CE,1970
11276,Samuel Gardiner,1763,1763,The American Wing,18th Century CE,1970
11277,The Sisters,1913,1913,The American Wing,20th Century CE,1933
11278,Autumn,1878,1892,The American Wing,19th Century CE,1907
11279,Spring,1885,1886,The American Wing,19th Century CE,1887
11281,Arthur Hoppock Hearn,1905,1911,The American Wing,20th Century CE,1911
11282,Louise,1905,1909,The American Wing,20th Century CE,1910
11284,John Grimes,1821,1824,The American Wing,19th Century CE,1895
11287,On to Liberty,1867,1867,The American Wing,19th Century CE,1982
11289,Approaching Storm,1880,1880,The American Wing,19th Century CE,1951
11290,"Yosemite Falls, from Glacier Point",1879,1879,The American Wing,19th Century CE,1952
11301,The American Star (George Washington),1800,1803,The American Wing,18th Century CE,1962
11302,"Washington Reviewing the Western Army at Fort Cumberland, Maryland",1796,1805,The American Wing,18th Century CE,1963
11303,Psyche,1909,1909,The American Wing,20th Century CE,1910
11304,The Seer,1906,1906,The American Wing,20th Century CE,1906
11307,"Eaton's Neck, Long Island",1872,1872,The American Wing,19th Century CE,1874
11308,A Foggy Sky,1872,1872,The American Wing,19th Century CE,1874
11309,Gathering Storm on Long Island Sound,1872,1872,The American Wing,19th Century CE,1874
11310,Hudson River Scene,1857,1857,The American Wing,19th Century CE,1907
11311,Lake George,1869,1869,The American Wing,19th Century CE,1915
11312,"Lake George, 1872",1872,1872,The American Wing,19th Century CE,1874
11313,"Lake George, A Reminiscence",1872,1872,The American Wing,19th Century CE,1874
11314,"Lake George, Free Study",1872,1872,The American Wing,19th Century CE,1874
11315,"Lake George, New York",1872,1872,The American Wing,19th Century CE,1874
11316,Newport Rocks,1872,1872,The American Wing,19th Century CE,1874
11317,October in the Marshes,1872,1872,The American Wing,19th Century CE,1874
11318,"The Old Pine, Darien, Connecticut",1872,1872,The American Wing,19th Century CE,1874
11319,Passing off of the Storm,1872,1872,The American Wing,19th Century CE,1874
11320,Salt Meadow in October,1872,1872,The American Wing,19th Century CE,1874
11321,The Sea,1872,1872,The American Wing,19th Century CE,1874
11322,Study of Beeches,1872,1872,The American Wing,19th Century CE,1874
11323,Summer Day on Conesus Lake,1870,1870,The American Wing,19th Century CE,1925
11324,Sunset,1872,1872,The American Wing,19th Century CE,1874
11325,Sunset on the Sea,1872,1872,The American Wing,19th Century CE,1874
11326,Sunset Sky,1872,1872,The American Wing,19th Century CE,1874
11328,"Twilight in the Cedars at Darien, Connecticut",1872,1872,The American Wing,19th Century CE,1874
11329,"Twilight on the Sound, Darien, Connecticut",1872,1872,The American Wing,19th Century CE,1874
11332,Ivory-billed Woodpeckers,1827,1831,The American Wing,19th Century CE,1941
11347,Charles Henry Augustus Carter,1842,1845,The American Wing,19th Century CE,1965
11348,Rosa Bonheur,1898,1898,The American Wing,19th Century CE,1922
11365,Portrait of a Lady,1861,1861,The American Wing,19th Century CE,1895
11366,Self-portrait,1856,1859,The American Wing,19th Century CE,1906
11370,"Autumn Study, View over Hanging Rock, Newport, R.I.",1868,1868,The American Wing,19th Century CE,1949
11379,The Muse of Painting,1870,1870,The American Wing,19th Century CE,1909
11383,Portrait of the Painter,1859,1859,The American Wing,19th Century CE,1934
11392,Roses,1878,1878,The American Wing,19th Century CE,1918
11393,Side of a Greenhouse,1867,1880,The American Wing,19th Century CE,1979
11395,The Golden State Entering New York Harbor,1854,1854,The American Wing,19th Century CE,1974
11396,Stage Fort across Gloucester Harbor,1862,1862,The American Wing,19th Century CE,1978
11397,The Basket Maker,1853,1853,The American Wing,19th Century CE,1877
11403,The Meadows,1897,1897,The American Wing,19th Century CE,1911
11405,The Bronx River,1910,1910,The American Wing,20th Century CE,1979
11406,Henry Inman,1834,1840,The American Wing,19th Century CE,1893
11407,Joseph W. Drexel,1877,1877,The American Wing,19th Century CE,1896
11408,Self-portrait,1870,1880,The American Wing,19th Century CE,1908
11409,Amory Sibley Carhart,1857,1865,The American Wing,19th Century CE,1964
11411,William Cullen Bryant,1876,1876,The American Wing,19th Century CE,1906
11417,Washington Crossing the Delaware,1851,1851,The American Wing,19th Century CE,1897
11418,Worthington Whittredge,1856,1856,The American Wing,19th Century CE,1903
11431,The Old Factory,1932,1932,The American Wing,20th Century CE,1933
11433,William Popham,1842,1845,The American Wing,19th Century CE,1897
11436,Patrick Cardinal Hayes,1931,1950,The American Wing,20th Century CE,1950
11437,Peonies,1907,1910,The American Wing,20th Century CE,1911
11448,John Quincy Adams Ward,1863,1863,The American Wing,19th Century CE,1992
11451,Aurora,1894,1894,The American Wing,19th Century CE,1895
11470,Auguste Rodin,1910,1910,The American Wing,20th Century CE,1912
11471,The Daughter's Return,1909,1909,The American Wing,20th Century CE,1910
11480,Madonna of Giverny,1901,1901,The American Wing,20th Century CE,1983
11481,May Suydam Palmer,1900,1903,The American Wing,19th Century CE,1950
11483,Self-portrait,1904,1904,The American Wing,20th Century CE,1967
11495,On the Old Sod,1879,1879,The American Wing,19th Century CE,1887
11512,Jeremiah Platt,1767,1767,The American Wing,18th Century CE,1955
11515,"Behind Dunes, Lake Ontario",1883,1887,The American Wing,19th Century CE,1906
11517,Old Manor of Criqueboeuf,1879,1892,The American Wing,19th Century CE,1922
11518,View on the Seine: Harp of the Winds,1893,1895,The American Wing,19th Century CE,1897
11521,Afternoon among the Cypress,1902,1905,The American Wing,20th Century CE,1909
11524,"Old Annapolis, Francis Street",1876,1876,The American Wing,19th Century CE,1939
11525,In Strange Seas,1889,1889,The American Wing,19th Century CE,1901
11543,Saturday Afternoon,1875,1875,The American Wing,19th Century CE,1913
11553,"Old Brewery, Five Points Mission, New York",1870,1870,The American Wing,19th Century CE,1954
11555,In the Studio (Gari Melchers and Hugo Reisinger),1912,1912,The American Wing,20th Century CE,1956
11556,Madonna,1906,1907,The American Wing,20th Century CE,1911
11557,Hillside Pastures—September,1922,1922,The American Wing,20th Century CE,1967
11558,The North Country,1923,1923,The American Wing,20th Century CE,1924
11583,A Cosey Corner,1884,1884,The American Wing,19th Century CE,1887
11584,Appraisement,1887,1888,The American Wing,19th Century CE,1973
11585,A Discussion,1887,1895,The American Wing,19th Century CE,1971
11586,Sculptor's Studio,1880,1880,The American Wing,19th Century CE,1967
11587,Henry Clay,1843,1843,The American Wing,19th Century CE,1909
11589,Flowers of the Field,1913,1913,The American Wing,20th Century CE,1967
11591,The National Academy Jury of 1907,1907,1907,The American Wing,20th Century CE,1941
11597,Marine,1868,1871,The American Wing,19th Century CE,1964
11598,Lake Como,1867,1867,The American Wing,19th Century CE,1964
11600,The Teton Range,1897,1897,The American Wing,19th Century CE,1939
11602,De Witt Clinton,1826,1826,The American Wing,19th Century CE,1909
11604,Mrs. Daniel DeSaussure Bacot,1817,1820,The American Wing,19th Century CE,1930
11605,Susan Walker Morse (The Muse),1833,1837,The American Wing,19th Century CE,1945
11609,Just Moved,1870,1870,The American Wing,19th Century CE,1962
11610,Job Perit,1790,1790,The American Wing,18th Century CE,1965
11611,Sally Sanford Perit,1790,1790,The American Wing,18th Century CE,1965
11614,Catherine Brooks Hall,1827,1830,The American Wing,19th Century CE,1971
11619,Cider Making,1840,1841,The American Wing,19th Century CE,1966
11620,Gideon Tucker,1830,1830,The American Wing,19th Century CE,1949
11621,Great-Grand-Father's Tale of the Revolution—A Portrait of Reverend Zachariah Greene,1852,1852,The American Wing,19th Century CE,1984
